CONTRACT_ID;COLL_STATUS;INSTALLATION_DATE;VOICE_SERVICE_NAME;NET_SERVICE_NAME;SEGMENT_GROUP
18679;0;2013-12-12;Üzleti Hang M;ÜzlNet 2GB;ENT
18680;0;2022-07-01;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18681;0;2012-10-31;Üzleti Hang M;Vállalkozók Netje;ENT
18682;0;2012-10-21;Üzleti Hang XL;Vállalkozók Netje;ENT
18683;0;2014-01-20;Üzleti Hang S;Vállalkozók Netje;ENT
18684;0;2018-10-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18685;0;2020-01-26;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18686;0;2015-10-28;Üzleti Hang M;Vállalkozók Netje;ENT
18687;0;2017-02-22;Üzleti Hang XL;Vállalkozók Netje;ENT
18688;0;2015-03-18;Üzleti Hang S;ÜzlNet 2GB;ENT
18689;0;2014-04-17;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18690;0;2010-12-12;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18691;0;2012-12-12;Üzleti Hang XL;ÜzlNet 2GB;ENT
18692;0;2010-02-19;Üzleti Hang M;Vállalkozók Netje;ENT
18693;0;2011-12-01;Üzleti Hang S;ÜzlNet 2GB;ENT
18694;0;2022-03-03;Üzleti Hang M;ÜzlNet 2GB;ENT
18695;0;2016-12-29;Üzleti Hang S;ÜzlNet 2GB;ENT
18696;0;2015-04-04;Üzleti Hang M;Vállalkozók Netje;ENT
18697;0;2023-05-18;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18698;0;2019-08-16;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18699;0;2020-10-06;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18700;0;2016-02-07;Üzleti Hang XL;Vállalkozók Netje;ENT
18701;0;2018-07-30;Üzleti Hang M;Vállalkozók Netje;ENT
18702;0;2017-08-13;Üzleti Hang S;ÜzlNet 2GB;ENT
18703;0;2022-04-21;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18704;0;2011-04-26;Üzleti Hang M;Vállalkozók Netje;ENT
18705;0;2013-04-03;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18706;0;2011-06-06;Üzleti Hang S;Vállalkozók Netje;ENT
18707;0;2019-11-06;Üzleti Hang XL;ÜzlNet 2GB;ENT
18708;0;2019-05-30;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18709;0;2017-04-26;Üzleti Hang M;Vállalkozók Netje;ENT
18710;0;2015-12-14;Üzleti Hang M;ÜzlNet 2GB;ENT
18711;0;2021-09-05;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18712;0;2019-08-28;Üzleti Hang M;ÜzlNet 2GB;ENT
18713;0;2021-04-09;Üzleti Hang XL;ÜzlNet 2GB;ENT
18714;0;2018-10-12;Üzleti Hang S;ÜzlNet 2GB;ENT
18715;0;2016-11-15;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18716;0;2018-05-19;Üzleti Hang XL;Vállalkozók Netje;ENT
18717;0;2010-01-17;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18718;0;2022-01-13;Üzleti Hang S;ÜzlNet 2GB;ENT
18719;0;2021-03-17;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18720;0;2021-03-02;Üzleti Hang M;Vállalkozók Netje;ENT
18721;0;2015-08-20;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18722;0;2012-06-01;Üzleti Hang XL;Vállalkozók Netje;ENT
18723;0;2022-09-17;Üzleti Hang S;Vállalkozók Netje;ENT
18724;0;2010-05-27;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18725;0;2014-08-26;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18726;0;2015-03-21;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18727;0;2016-08-23;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18728;0;2021-01-12;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18729;0;2021-07-23;Üzleti Hang S;Vállalkozók Netje;ENT
18730;0;2019-04-04;Üzleti Hang M;ÜzlNet 2GB;ENT
18731;0;2020-08-15;Üzleti Hang S;ÜzlNet 2GB;ENT
18732;0;2023-02-25;Üzleti Hang XL;ÜzlNet 2GB;ENT
18733;0;2011-01-22;Üzleti Hang S;ÜzlNet 2GB;ENT
18734;0;2014-06-25;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18735;0;2023-02-19;Üzleti Hang XL;Vállalkozók Netje;ENT
18736;0;2022-11-05;Üzleti Hang XL;Vállalkozók Netje;ENT
18737;0;2022-03-01;Üzleti Hang M;Vállalkozók Netje;ENT
18738;0;2015-12-04;Üzleti Hang M;ÜzlNet 2GB;ENT
18739;0;2021-03-17;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18740;0;2012-07-01;Üzleti Hang M;ÜzlNet 2GB;ENT
18741;0;2020-07-04;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18742;0;2018-05-05;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18743;0;2014-04-20;Üzleti Hang XL;Vállalkozók Netje;ENT
18744;0;2013-03-08;Üzleti Hang XL;ÜzlNet 2GB;ENT
18745;0;2016-03-29;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18746;0;2014-11-14;Üzleti Hang M;ÜzlNet 2GB;ENT
18747;0;2012-12-06;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18748;0;2023-01-16;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18749;0;2022-09-28;Üzleti Hang M;ÜzlNet 2GB;ENT
18750;0;2011-07-14;Üzleti Hang XL;ÜzlNet 2GB;ENT
18751;0;2021-03-05;Üzleti Hang S;Vállalkozók Netje;ENT
18752;0;2013-11-18;Üzleti Hang XL;ÜzlNet 2GB;ENT
18753;0;2017-09-02;Üzleti Hang XL;ÜzlNet 2GB;ENT
18754;0;2019-10-09;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18755;0;2020-01-15;Üzleti Hang M;Vállalkozók Netje;ENT
18756;0;2022-10-12;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18757;0;2015-06-24;Üzleti Hang S;Vállalkozók Netje;ENT
18758;0;2019-05-23;Üzleti Hang S;Vállalkozók Netje;ENT
18759;0;2012-06-01;Üzleti Hang XL;ÜzlNet 2GB;ENT
18760;0;2011-06-15;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18761;0;2010-06-06;Üzleti Hang S;ÜzlNet 2GB;ENT
18762;0;2012-12-13;Üzleti Hang S;ÜzlNet 2GB;ENT
18763;0;2021-06-30;Üzleti Hang XL;Vállalkozók Netje;ENT
18764;0;2022-09-15;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18765;0;2012-12-10;Üzleti Hang XL;ÜzlNet 2GB;ENT
18766;0;2022-02-02;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18767;0;2014-02-15;Üzleti Hang XL;Vállalkozók Netje;ENT
18768;0;2014-10-01;Üzleti Hang XL;Vállalkozók Netje;ENT
18769;0;2013-06-16;Üzleti Hang XL;Vállalkozók Netje;ENT
18770;0;2022-09-07;Üzleti Hang S;Vállalkozók Netje;ENT
18771;0;2012-05-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18772;0;2011-07-15;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18773;0;2019-12-12;Üzleti Hang M;ÜzlNet 2GB;ENT
18774;0;2018-07-09;Üzleti Hang M;ÜzlNet 2GB;ENT
18775;0;2016-05-18;Üzleti Hang M;Vállalkozók Netje;ENT
18776;0;2023-05-25;Üzleti Hang S;ÜzlNet 2GB;ENT
18777;0;2013-02-02;Üzleti Hang S;ÜzlNet 2GB;ENT
18778;0;2021-07-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18779;0;2011-09-17;Üzleti Hang XL;ÜzlNet 2GB;ENT
18780;0;2019-10-02;Üzleti Hang M;ÜzlNet 2GB;ENT
18781;0;2011-05-27;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18782;0;2012-05-22;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18783;0;2021-05-14;Üzleti Hang XL;ÜzlNet 2GB;ENT
18784;0;2016-11-25;Üzleti Hang XL;Vállalkozók Netje;ENT
18785;0;2010-06-22;Üzleti Hang M;Vállalkozók Netje;ENT
18786;0;2015-06-27;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18787;0;2021-03-25;Üzleti Hang XL;Vállalkozók Netje;ENT
18788;0;2012-02-11;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18789;0;2018-04-22;Üzleti Hang XL;Vállalkozók Netje;ENT
18790;0;2016-07-31;Üzleti Hang S;Vállalkozók Netje;ENT
18791;0;2013-09-01;Üzleti Hang XL;ÜzlNet 2GB;ENT
18792;0;2014-07-16;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18793;0;2011-08-31;Üzleti Hang M;Vállalkozók Netje;ENT
18794;0;2016-07-13;Üzleti Hang S;ÜzlNet 2GB;ENT
18795;0;2023-04-22;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18796;0;2012-06-19;Üzleti Hang XL;ÜzlNet 2GB;ENT
18797;0;2015-04-16;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18798;0;2021-01-17;Üzleti Hang S;ÜzlNet 2GB;ENT
18799;0;2020-02-17;Üzleti Hang M;ÜzlNet 2GB;ENT
18800;0;2021-01-05;Üzleti Hang XL;Vállalkozók Netje;ENT
18801;0;2014-06-06;Üzleti Hang S;ÜzlNet 2GB;ENT
18802;0;2014-04-24;Üzleti Hang S;Vállalkozók Netje;ENT
18803;0;2021-06-15;Üzleti Hang M;Vállalkozók Netje;ENT
18804;0;2012-01-04;Üzleti Hang XL;ÜzlNet 2GB;ENT
18805;0;2018-08-04;Üzleti Hang S;Vállalkozók Netje;ENT
18806;0;2017-10-16;Üzleti Hang XL;ÜzlNet 2GB;ENT
18807;0;2013-12-16;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18808;0;2010-10-14;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18809;0;2012-07-01;Üzleti Hang S;Vállalkozók Netje;ENT
18810;0;2010-06-03;Üzleti Hang S;Vállalkozók Netje;ENT
18811;0;2010-07-15;Üzleti Hang XL;Vállalkozók Netje;ENT
18812;0;2018-11-15;Üzleti Hang S;Vállalkozók Netje;ENT
18813;0;2023-05-03;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18814;0;2013-03-18;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18815;0;2019-06-16;Üzleti Hang S;ÜzlNet 2GB;ENT
18816;0;2022-03-29;Üzleti Hang M;ÜzlNet 2GB;ENT
18817;0;2016-10-15;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18818;0;2022-03-22;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18819;0;2021-09-06;Üzleti Hang M;Vállalkozók Netje;ENT
18820;0;2015-03-02;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18821;0;2016-02-26;Üzleti Hang M;ÜzlNet 2GB;ENT
18822;0;2018-12-11;Üzleti Hang M;Vállalkozók Netje;ENT
18823;0;2011-02-23;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18824;0;2012-04-07;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18825;0;2016-04-14;Üzleti Hang M;ÜzlNet 2GB;ENT
18826;0;2015-04-28;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18827;0;2013-12-27;Üzleti Hang XL;ÜzlNet 2GB;ENT
18828;0;2020-09-09;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18829;0;2018-09-04;Üzleti Hang S;ÜzlNet 2GB;ENT
18830;0;2014-05-13;Üzleti Hang XL;ÜzlNet 2GB;ENT
18831;0;2010-03-04;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18832;0;2011-05-03;Üzleti Hang M;Vállalkozók Netje;ENT
18833;0;2019-10-17;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18834;0;2022-06-06;Üzleti Hang XL;ÜzlNet 2GB;ENT
18835;0;2019-04-17;Üzleti Hang S;Vállalkozók Netje;ENT
18836;0;2018-11-17;Üzleti Hang S;ÜzlNet 2GB;ENT
18837;0;2022-04-27;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18838;0;2021-09-05;Üzleti Hang S;Vállalkozók Netje;ENT
18839;0;2019-12-11;Üzleti Hang M;Vállalkozók Netje;ENT
18840;0;2012-10-15;Üzleti Hang XL;ÜzlNet 2GB;ENT
18841;0;2023-05-11;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18842;0;2014-03-06;Üzleti Hang XL;ÜzlNet 2GB;ENT
18843;0;2014-05-28;Üzleti Hang XL;Vállalkozók Netje;ENT
18844;0;2011-05-14;Üzleti Hang XL;Vállalkozók Netje;ENT
18845;0;2021-05-02;Üzleti Hang XL;Vállalkozók Netje;ENT
18846;0;2018-10-13;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18847;0;2013-05-26;Üzleti Hang S;Vállalkozók Netje;ENT
18848;0;2022-07-09;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18849;0;2020-12-30;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18850;0;2020-12-26;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18851;0;2021-10-09;Üzleti Hang XL;ÜzlNet 2GB;ENT
18852;0;2017-09-22;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18853;0;2010-12-15;Üzleti Hang M;Vállalkozók Netje;ENT
18854;0;2015-08-07;Üzleti Hang S;ÜzlNet 2GB;ENT
18855;0;2018-03-28;Üzleti Hang M;Vállalkozók Netje;ENT
18856;0;2017-12-14;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18857;0;2020-08-15;Üzleti Hang M;ÜzlNet 2GB;ENT
18858;0;2021-04-02;Üzleti Hang S;Vállalkozók Netje;ENT
18859;0;2012-12-04;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18860;0;2013-12-05;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18861;0;2010-06-23;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18862;0;2017-05-10;Üzleti Hang M;ÜzlNet 2GB;ENT
18863;0;2020-06-08;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18864;0;2010-12-15;Üzleti Hang M;Vállalkozók Netje;ENT
18865;0;2014-08-02;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18866;0;2022-03-14;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18867;0;2010-06-01;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18868;0;2015-04-07;Üzleti Hang S;ÜzlNet 2GB;ENT
18869;0;2012-08-16;Üzleti Hang XL;Vállalkozók Netje;ENT
18870;0;2011-07-28;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18871;0;2014-04-10;Üzleti Hang M;Vállalkozók Netje;ENT
18872;0;2015-03-25;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18873;0;2015-07-20;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18874;0;2014-02-01;Üzleti Hang XL;ÜzlNet 2GB;ENT
18875;0;2011-08-03;Üzleti Hang XL;Vállalkozók Netje;ENT
18876;0;2015-07-23;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18877;0;2015-01-19;Üzleti Hang M;Vállalkozók Netje;ENT
18878;0;2018-04-22;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18879;0;2013-11-23;Üzleti Hang XL;Vállalkozók Netje;ENT
18880;0;2021-02-17;Üzleti Hang XL;ÜzlNet 2GB;ENT
18881;0;2010-09-04;Üzleti Hang S;ÜzlNet 2GB;ENT
18882;0;2020-07-26;Üzleti Hang M;Vállalkozók Netje;ENT
18883;0;2022-08-05;Üzleti Hang S;Vállalkozók Netje;ENT
18884;0;2010-03-08;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18885;0;2016-12-15;Üzleti Hang S;ÜzlNet 2GB;ENT
18886;0;2011-12-17;Üzleti Hang XL;Vállalkozók Netje;ENT
18887;0;2020-11-11;Üzleti Hang S;Vállalkozók Netje;ENT
18888;0;2015-06-12;Üzleti Hang M;Vállalkozók Netje;ENT
18889;0;2021-06-13;Üzleti Hang XL;Vállalkozók Netje;ENT
18890;0;2013-01-12;Üzleti Hang S;Vállalkozók Netje;ENT
18891;0;2013-12-03;Üzleti Hang XL;Vállalkozók Netje;ENT
18892;0;2016-11-25;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18893;0;2012-02-23;Üzleti Hang M;Vállalkozók Netje;ENT
18894;0;2022-05-10;Üzleti Hang S;Vállalkozók Netje;ENT
18895;0;2015-05-21;Üzleti Hang S;ÜzlNet 2GB;ENT
18896;0;2019-09-18;Üzleti Hang M;Vállalkozók Netje;ENT
18897;0;2012-05-27;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18898;0;2022-07-04;Üzleti Hang S;Vállalkozók Netje;ENT
18899;0;2015-08-18;Üzleti Hang M;Vállalkozók Netje;ENT
18900;0;2023-06-24;Üzleti Hang XL;Vállalkozók Netje;ENT
18901;0;2010-01-16;Üzleti Hang S;Vállalkozók Netje;ENT
18902;0;2017-07-15;Üzleti Hang M;ÜzlNet 2GB;ENT
18903;0;2014-02-16;Üzleti Hang M;Vállalkozók Netje;ENT
18904;0;2023-01-17;Üzleti Hang M;ÜzlNet 2GB;ENT
18905;0;2019-09-08;Üzleti Hang M;Vállalkozók Netje;ENT
18906;0;2018-08-27;Üzleti Hang XL;ÜzlNet 2GB;ENT
18907;0;2020-11-24;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18908;0;2013-08-20;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18909;0;2018-08-11;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18910;0;2017-10-18;Üzleti Hang XL;ÜzlNet 2GB;ENT
18911;0;2015-08-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18912;0;2021-03-25;Üzleti Hang S;ÜzlNet 2GB;ENT
18913;0;2010-12-05;Üzleti Hang M;Vállalkozók Netje;ENT
18914;0;2016-12-14;Üzleti Hang XL;Vállalkozók Netje;ENT
18915;0;2020-08-23;Üzleti Hang S;Vállalkozók Netje;ENT
18916;0;2013-09-04;Üzleti Hang M;ÜzlNet 2GB;ENT
18917;0;2016-11-10;Üzleti Hang S;ÜzlNet 2GB;ENT
18918;0;2018-08-01;Üzleti Hang M;Vállalkozók Netje;ENT
18919;0;2010-04-27;Üzleti Hang XL;Vállalkozók Netje;ENT
18920;0;2013-03-31;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18921;0;2019-07-16;Üzleti Hang XL;ÜzlNet 2GB;ENT
18922;0;2015-05-16;Üzleti Hang M;ÜzlNet 2GB;ENT
18923;0;2022-04-30;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18924;0;2012-11-19;Üzleti Hang M;ÜzlNet 2GB;ENT
18925;0;2013-03-04;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18926;0;2013-03-13;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18927;0;2021-08-06;Üzleti Hang M;Vállalkozók Netje;ENT
18928;0;2022-01-09;Üzleti Hang S;Vállalkozók Netje;ENT
18929;0;2015-04-17;Üzleti Hang S;ÜzlNet 2GB;ENT
18930;0;2010-11-23;Üzleti Hang XL;ÜzlNet 2GB;ENT
18931;0;2020-12-11;Üzleti Hang S;Vállalkozók Netje;ENT
18932;0;2013-09-25;Üzleti Hang S;Vállalkozók Netje;ENT
18933;0;2011-01-07;Üzleti Hang M;ÜzlNet 2GB;ENT
18934;0;2020-06-28;Üzleti Hang S;ÜzlNet 2GB;ENT
18935;0;2021-03-15;Üzleti Hang XL;Vállalkozók Netje;ENT
18936;0;2015-03-15;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18937;0;2023-06-13;Üzleti Hang S;ÜzlNet 2GB;ENT
18938;0;2018-02-22;Üzleti Hang S;Vállalkozók Netje;ENT
18939;0;2010-05-07;Üzleti Hang M;Vállalkozók Netje;ENT
18940;0;2011-05-25;Üzleti Hang M;ÜzlNet 2GB;ENT
18941;0;2011-03-07;Üzleti Hang M;ÜzlNet 2GB;ENT
18942;0;2016-05-31;Üzleti Hang M;Vállalkozók Netje;ENT
18943;0;2013-06-05;Üzleti Hang S;ÜzlNet 2GB;ENT
18944;0;2017-12-25;Üzleti Hang M;ÜzlNet 2GB;ENT
18945;0;2019-08-14;Üzleti Hang S;ÜzlNet 2GB;ENT
18946;0;2019-05-29;Üzleti Hang S;ÜzlNet 2GB;ENT
18947;0;2013-01-11;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18948;0;2019-03-30;Üzleti Hang S;Vállalkozók Netje;ENT
18949;0;2015-05-01;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18950;0;2019-03-02;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18951;0;2014-06-13;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18952;0;2019-09-18;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18953;0;2019-07-13;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18954;0;2022-05-11;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18955;0;2015-02-02;Üzleti Hang XL;Vállalkozók Netje;ENT
18956;0;2014-03-20;Üzleti Hang M;ÜzlNet 2GB;ENT
18957;0;2010-09-15;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18958;0;2019-03-17;Üzleti Hang S;ÜzlNet 2GB;ENT
18959;0;2013-10-17;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18960;0;2022-03-14;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18961;0;2019-01-11;Üzleti Hang S;ÜzlNet 2GB;ENT
18962;0;2010-07-08;Üzleti Hang S;ÜzlNet 2GB;ENT
18963;0;2022-12-28;Üzleti Hang XL;Vállalkozók Netje;ENT
18964;0;2012-02-25;Üzleti Hang M;Vállalkozók Netje;ENT
18965;0;2012-02-26;Üzleti Hang S;ÜzlNet 2GB;ENT
18966;0;2014-09-10;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18967;0;2010-08-09;Üzleti Hang S;Vállalkozók Netje;ENT
18968;0;2014-07-24;Üzleti Hang XL;Vállalkozók Netje;ENT
18969;0;2015-01-08;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18970;0;2020-12-10;Üzleti Hang XL;Vállalkozók Netje;ENT
18971;0;2011-10-24;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18972;0;2017-12-07;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18973;0;2016-01-19;Üzleti Hang M;Vállalkozók Netje;ENT
18974;0;2010-12-17;Üzleti Hang S;Vállalkozók Netje;ENT
18975;0;2014-11-07;Üzleti Hang XL;ÜzlNet 2GB;ENT
18976;0;2022-01-01;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18977;0;2018-05-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18978;0;2020-10-03;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18979;0;2014-10-12;Üzleti Hang S;ÜzlNet 2GB;ENT
18980;0;2011-01-15;Üzleti Hang XL;Vállalkozók Netje;ENT
18981;0;2016-02-21;Üzleti Hang S;ÜzlNet 2GB;ENT
18982;0;2021-01-06;Üzleti Hang M;ÜzlNet 2GB;ENT
18983;0;2010-03-30;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18984;0;2012-04-26;Üzleti Hang XL;Vállalkozók Netje;ENT
18985;0;2018-01-09;Üzleti Hang XL;ÜzlNet 2GB;ENT
18986;0;2011-01-06;Üzleti Hang S;ÜzlNet 2GB;ENT
18987;0;2019-04-03;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18988;0;2017-04-15;Üzleti Hang S;ÜzlNet 2GB;ENT
18989;0;2012-04-12;Üzleti Hang S;Vállalkozók Netje;ENT
18990;0;2020-04-21;Üzleti Hang S;ÜzlNet Korlátlan;ENT
18991;0;2023-05-06;Üzleti Hang XL;ÜzlNet 2GB;ENT
18992;0;2013-05-11;Üzleti Hang XL;ÜzlNet 2GB;ENT
18993;0;2014-02-22;Üzleti Hang XL;ÜzlNet 2GB;ENT
18994;0;2022-02-23;Üzleti Hang S;Vállalkozók Netje;ENT
18995;0;2013-03-05;Üzleti Hang M;ÜzlNet 2GB;ENT
18996;0;2017-09-21;Üzleti Hang M;ÜzlNet 2GB;ENT
18997;0;2016-11-05;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
18998;0;2011-04-08;Üzleti Hang M;ÜzlNet Korlátlan;ENT
18999;0;2020-06-23;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19000;0;2017-08-10;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19001;0;2016-11-29;Üzleti Hang XL;Vállalkozók Netje;ENT
19002;0;2018-01-03;Üzleti Hang M;ÜzlNet 2GB;ENT
19003;0;2013-06-16;Üzleti Hang XL;Vállalkozók Netje;ENT
19004;0;2018-11-24;Üzleti Hang M;ÜzlNet 2GB;ENT
19005;0;2013-06-04;Üzleti Hang XL;ÜzlNet 2GB;ENT
19006;0;2021-04-03;Üzleti Hang M;Vállalkozók Netje;ENT
19007;0;2018-03-07;Üzleti Hang M;ÜzlNet Korlátlan;ENT
19008;0;2016-07-24;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19009;0;2017-11-30;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
19010;0;2022-10-05;Üzleti Hang S;ÜzlNet 2GB;ENT
19011;0;2016-02-24;Üzleti Hang M;Vállalkozók Netje;ENT
19012;0;2018-11-25;Üzleti Hang S;ÜzlNet 2GB;ENT
19013;0;2021-12-13;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19014;0;2014-10-18;Üzleti Hang XL;Vállalkozók Netje;ENT
19015;0;2018-03-20;Üzleti Hang XL;Vállalkozók Netje;ENT
19016;0;2020-02-22;Üzleti Hang M;ÜzlNet Korlátlan;ENT
19017;0;2012-12-15;Üzleti Hang S;Vállalkozók Netje;ENT
19018;0;2016-12-20;Üzleti Hang M;Vállalkozók Netje;ENT
19019;0;2012-09-26;Üzleti Hang M;ÜzlNet 2GB;ENT
19020;0;2017-02-17;Üzleti Hang XL;ÜzlNet 2GB;ENT
19021;0;2018-04-26;Üzleti Hang S;ÜzlNet 2GB;ENT
19022;0;2011-10-20;Üzleti Hang S;ÜzlNet 2GB;ENT
19023;0;2016-11-15;Üzleti Hang XL;Vállalkozók Netje;ENT
19024;0;2019-01-15;Üzleti Hang XL;Vállalkozók Netje;ENT
19025;0;2023-04-01;Üzleti Hang XL;ÜzlNet 2GB;ENT
19026;0;2018-01-10;Üzleti Hang M;ÜzlNet 2GB;ENT
19027;0;2012-11-19;Üzleti Hang M;ÜzlNet Korlátlan;ENT
19028;0;2016-06-01;Üzleti Hang S;ÜzlNet 2GB;ENT
19029;0;2015-01-15;Üzleti Hang S;Vállalkozók Netje;ENT
19030;0;2010-05-23;Üzleti Hang XL;Vállalkozók Netje;ENT
19031;0;2017-04-28;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19032;0;2022-10-09;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19033;0;2018-02-08;Üzleti Hang S;ÜzlNet 2GB;ENT
19034;0;2016-10-22;Üzleti Hang M;Vállalkozók Netje;ENT
19035;0;2018-04-30;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
19036;0;2010-11-06;Üzleti Hang S;ÜzlNet Korlátlan;ENT
19037;0;2010-07-12;Üzleti Hang M;ÜzlNet 2GB;ENT
19038;0;2011-02-08;Üzleti Hang XL;ÜzlNet 2GB;ENT
